round,ripple_sum,decoded_sum,source_remain_pct,decoded_remain_pct
1,10502.6,11631.1,0.737441563960901,0.7694343004776016
2,15210.65,16628.0,0.6197432564185895,0.670379736938856
3,18041.65,19583.45,0.5489700257493563,0.6117932771533274
4,19998.95,21604.7,0.5000387490312742,0.5717255010699486
5,21489.0,23137.55,0.46278843028924277,0.5413394066403755
6,22675.7,24353.2,0.43312167195820106,0.5172412047037824
7,23666.55,25366.7,0.40835104122396937,0.49715006107830756
8,24533.35,26252.4,0.38668158296042593,0.4795923803518153
9,25310.1,27044.0,0.3672633184170396,0.4639000655670255
10,26027.8,27776.05,0.34932126696832577,0.4493882902356492
11,26709.25,28470.2,0.3322854428639284,0.4356278781124491
12,27373.3,29146.9,0.31568460788480285,0.42221341229601556
13,28028.3,29815.55,0.29931001724956874,0.40895852017434253
14,28673.1,30475.2,0.28319042023949403,0.3958819426216041
15,29325.05,31142.85,0.26689207769805756,0.38264670543561996
16,30000.8,31836.5,0.2499987500312492,0.3688960214716694
17,30701.8,32559.85,0.23247418814529636,0.35455657017251385
18,31440.05,33324.65,0.21401839954001148,0.33939547118424274
19,32216.4,34131.85,0.1946101347466313,0.32339382689728613
20,33024.2,34980.2,0.17441563960900971,0.3065765494252871
21,33868.05,35876.1,0.15331991700207492,0.28881664049213557
22,34729.8,36806.1,0.13177670558236038,0.27038090234040496
23,35586.7,37743.95,0.11035474113147166,0.25178979796261564
24,36395.15,38653.75,0.09014399640008995,0.23375481005174265
25,37093.05,39462.5,0.07269693257668552,0.21772324380972036
26,37634.75,40111.85,0.059154771130721706,0.20485191901478203
27,37996.8,40558.1,0.050103747406314805,0.19600674779461655
28,38205.05,40819.65,0.04489762755931097,0.19082284208501196
29,38311.65,40956.0,0.0422326941826454,0.18812046083706968
30,38356.9,41011.95,0.041101472463188383,0.18701159609970694
31,38367.5,41022.166666666664,0.04083647908802276,0.18681624116306542
32,38372.125,41019.1875,0.040720856978575484,0.1868912146844682
33,38376.0,41018.769230769234,0.04062398440038994,0.18696411099130122
34,38354.0,40969.8,0.0411739706507337,0.18801867871390063
35,38349.75,40935.75,0.0412802179945501,0.18882918862656733
36,38353.5,40992.5,0.04118647033824155,0.18788143414629585
