1,13025,13221,0.8371895351308108,0.8425134008338296
2,17948,18197,0.7756528043399458,0.7832400238237046
3,20351,20623,0.7456156798040025,0.75434187016081
4,21684,21970,0.728953388082649,0.7382966051220965
5,22447,22737,0.7194160072999087,0.7291602144133413
6,22927,23219,0.7134160822989712,0.7234187016081001
7,23249,23546,0.7093911326108424,0.7195235259082787
8,23483,23782,0.7064661691728853,0.7167123287671233
9,23667,23970,0.704166197922526,0.7144729005360333
10,23812,24119,0.7023537205784928,0.7126980345443716
11,23919,24230,0.7010162372970338,0.7113758189398451
12,24007,24319,0.699916251046862,0.7103156640857653
13,24085,24399,0.6989412632342096,0.7093627159023228
14,24158,24474,0.698028774640317,0.7084693269803455
15,24225,24543,0.6971912851089361,0.7076474091721263
16,24294,24616,0.6963287958900514,0.706777843954735
17,24360,24684,0.6955038062024225,0.7059678379988088
18,24428,24753,0.6946538168272897,0.7051459201905896
19,24495,24820,0.6938163272959088,0.7043478260869565
20,24560,24885,0.6930038374520319,0.7035735556879095
21,24627,24953,0.692166347920651,0.7027635497319833
22,24700,25027,0.6912538593267584,0.701882072662299
23,24769,25096,0.6903913701078737,0.7010601548540798
24,24836,25164,0.6895538805764928,0.7002501488981536
25,24909,25238,0.6886413919826002,0.6993686718284693
26,24984,25316,0.6877039037012037,0.6984395473496129
27,25053,25389,0.686841414482319,0.6975699821322215
28,25110,25447,0.6861289233884577,0.6968790946992257
29,25171,25509,0.6853664329195885,0.6961405598570578
30,25245,25584,0.684441444481944,0.6952471709350805
31,25309,25651,0.683641454481819,0.6944490768314473
32,25377,25720,0.6827914651066862,0.6936271590232281
33,25445,25789,0.6819414757315534,0.692805241215009
34,25520,25865,0.6810039874501569,0.6918999404407385
35,25599,25946,0.6800164997937526,0.690935080405003
36,25672,26021,0.6791040111998601,0.6900416914830256
37,25741,26091,0.6782415219809752,0.6892078618225135
38,25812,26163,0.6773540330745866,0.6883502084574151
39,25883,26235,0.6764665441681978,0.6874925550923169
40,25952,26307,0.6756040549493132,0.6866349017272186
41,26028,26385,0.6746540668241647,0.6857057772483621
42,26115,26473,0.6735665804177448,0.6846575342465753
43,26203,26563,0.6724665941675729,0.6835854675402024
44,26297,26658,0.6712916088548893,0.6824538415723644
45,26397,26761,0.6700416244796941,0.6812269207861823
46,26501,26868,0.6687416407294908,0.6799523525908279
47,26606,26978,0.6674291571355357,0.6786420488385945
48,26707,27082,0.6661666729165885,0.6774032162001191
49,26814,27191,0.6648291896351295,0.6761048243001786
50,26923,27303,0.6634667066661667,0.6747706968433591
51,27025,27406,0.6621917226034675,0.673543776057177
52,27119,27504,0.6610167372907838,0.6723764145324598
53,27215,27604,0.6598167522905964,0.6711852293031566
54,27318,27711,0.6585292683841453,0.6699106611078023
55,27425,27819,0.6571917851026863,0.6686241810601549
56,27529,27926,0.655891801352483,0.6673496128648004
57,27625,28023,0.6546918163522957,0.6661941631923765
58,27727,28131,0.6534168322895963,0.6649076831447289
59,27822,28230,0.6522293471331608,0.663728409767719
60,27923,28332,0.6509668629142136,0.6625134008338296
61,28043,28458,0.6494668816639793,0.6610125074449077
62,28154,28570,0.6480793990075124,0.6596783799880881
63,28264,28683,0.6467044161947976,0.6583323406789756
64,28376,28797,0.6453044336945788,0.6569743895175699
65,28489,28912,0.6438919513506081,0.6556045265038714
66,28595,29020,0.6425669679129011,0.6543180464562239
67,28697,29122,0.6412919838502018,0.6531030375223348
68,28800,29226,0.6400044999437506,0.6518642048838594
69,28882,29311,0.6389795127560906,0.6508516974389518
70,28960,29392,0.6380045249434383,0.6498868374032162
71,29037,29471,0.6370420369745378,0.6489458010720668
72,29111,29549,0.6361170485368932,0.6480166765932103
73,29175,29617,0.6353170585367682,0.6472066706372841
74,29250,29692,0.6343795702553718,0.6463132817153068
75,29332,29777,0.6333545830677116,0.6453007742703991
76,29406,29852,0.6324295946300671,0.6444073853484217
77,29480,29926,0.6315046061924225,0.6435259082787373
78,29561,30009,0.6304921188485144,0.6425372245384158
79,29641,30090,0.6294921313483581,0.6415723645026802
80,29726,30179,0.6284296446294422,0.6405122096486003
81,29809,30266,0.62739215759803,0.6394758784991066
82,29894,30356,0.626329670879114,0.6384038117927338
83,29979,30442,0.625267184160198,0.6373793924955331
84,30072,30535,0.6241046986912664,0.6362715902322811
85,30158,30623,0.6230297121285984,0.6352233472304943
86,30255,30721,0.6218172272846589,0.6340559857057773
87,30349,30820,0.6206422419719754,0.6328767123287671
88,30434,30908,0.6195797552530593,0.6318284693269803
89,30513,30989,0.6185922675966551,0.6308636092912447
90,30586,31062,0.6176797790027624,0.6299940440738535
91,30659,31135,0.6167672904088699,0.6291244788564622
92,30730,31207,0.6158798015024812,0.6282668254913639
93,30786,31263,0.6151798102523718,0.6275997617629541
94,30840,31317,0.6145048186897664,0.6269565217391304
95,30893,31370,0.6138423269709128,0.6263251935675997
96,30937,31414,0.6132923338458269,0.6258010720667064
97,30977,31454,0.6127923400957488,0.6253245979749851
98,31013,31490,0.6123423457206785,0.6248957712924359
99,31042,31519,0.6119798502518718,0.6245503275759381
100,31074,31551,0.6115798552518094,0.6241691483025611
101,31099,31576,0.6112673591580104,0.6238713519952352
102,31121,31598,0.6109923625954676,0.6236092912447886
103,31142,31619,0.6107298658766765,0.6233591423466349
104,31166,31643,0.6104298696266297,0.6230732578916021
105,31194,31671,0.6100798740015749,0.6227397260273972
106,31225,31703,0.6096923788452644,0.6223585467540202
107,31259,31738,0.6092673841576981,0.6219416319237642
108,31296,31775,0.6088048899388758,0.621500893388922
109,31337,31817,0.6082923963450457,0.6210005955926147
110,31384,31864,0.6077049036887039,0.6204407385348422
111,31438,31918,0.6070299121260985,0.6197974985110184
112,31499,31985,0.6062674216572292,0.6189994044073853
113,31561,32050,0.6054924313446082,0.6182251340083382
114,31632,32124,0.6046049424382195,0.6173436569386539
115,31712,32205,0.6036049549380633,0.6163787969029184
116,31798,32294,0.6025299683753953,0.6153186420488386
117,31882,32380,0.6014799815002312,0.6142942227516379
118,31973,32474,0.6003424957188035,0.6131745086360929
119,32065,32569,0.5991925100936238,0.6120428826682549
120,32154,32658,0.5980800239997,0.6109827278141751
121,32242,32750,0.5969800377495281,0.6098868374032163
122,32334,32845,0.5958300521243485,0.6087552114353783
123,32423,32934,0.5947175660304247,0.6076950565812984
124,32510,33021,0.5936300796240047,0.6066587254318047
125,32596,33107,0.5925550930613368,0.6056343061346039
126,32685,33199,0.5914426069674129,0.6045384157236451
127,32769,33285,0.5903926200922489,0.6035139964264443
128,32843,33361,0.5894676316546044,0.6026086956521739
129,32908,33426,0.5886551418107273,0.6018344252531269
130,32973,33493,0.5878426519668505,0.6010363311494937
131,33041,33561,0.5869926625917177,0.6002263251935676
132,33112,33634,0.5861051736853289,0.5993567599761763
133,33182,33706,0.5852301846226922,0.5984991066110781
134,33258,33783,0.5842801964975437,0.5975818939845146
135,33322,33849,0.5834802064974187,0.5967957117331746
