round,ripple_sum,decoded_sum,source_remain_pct,decoded_remain_pct
1,19789.0,21664.0,0.7526034829789098,0.7833643327133458
2,28625.0,31010.0,0.6421382940154271,0.6899062018759625
3,33882.0,36444.0,0.5764167573041293,0.635567288654227
4,37452.0,40122.0,0.531785620522822,0.5987880242395152
5,40138.0,42870.0,0.4982060033254573,0.5713085738285234
6,42246.0,45017.0,0.471852379702209,0.5498390032199356
7,44024.0,46832.0,0.44962432334445984,0.5316893662126758
8,45588.0,48418.0,0.4300716348497918,0.5158296834063318
9,47006.0,49867.0,0.41234419732713246,0.5013399732005359
10,48315.0,51192.0,0.3959794471739865,0.4880902381952361
11,49582.0,52476.0,0.3801397692182675,0.4752504949901002
12,50797.0,53710.0,0.3649501806498393,0.4629107417851643
13,51962.0,54898.0,0.3503856780307292,0.45103097938041237
14,53106.0,56066.0,0.3360837115103326,0.4393512129757405
15,54277.0,57264.0,0.3214441985773043,0.4273714525709485
16,55464.0,58480.0,0.3066046581404943,0.41521169576608463
17,56697.0,59755.0,0.2911900386303117,0.4024619507609848
18,58003.0,61109.0,0.2748627936341247,0.3889222215555689
19,59437.0,62610.0,0.2569353286076835,0.373912521749565
20,60958.0,64216.0,0.23792021402942912,0.3578528429431411
21,62575.0,65943.0,0.2177049344284839,0.3405831883362332
22,64258.0,67761.0,0.19666454137443898,0.3224035519289614
23,66020.0,69696.0,0.1746365125204715,0.3030539389212215
24,67796.0,71662.0,0.1524334596006951,0.2833943321133577
25,69541.0,73648.0,0.1306179599694957,0.2635347293054139
26,71178.0,75554.0,0.1101526459888234,0.24447511049779
27,72619.0,77271.0,0.0921376689294778,0.22730545389092213
28,73854.0,78773.0,0.0766980459813224,0.2122857542849142
29,74877.0,80018.0,0.0639087874582755,0.19983600327993437
30,75727.0,81049.0,0.0532823263198689,0.1895262094758104
31,76395.0,81862.0,0.0449311780369801,0.1813963720725585
32,76911.0,82512.0,0.038480291040018,0.1748965020699585
33,77328.0,83013.0,0.0332670742227055,0.1698866022679546
34,77644.0,83385.0,0.029316531023015603,0.1661666766664666
35,77923.0,83707.0,0.025828551425821,0.1629467410651787
36,78180.0,84005.0,0.0226156096463263,0.1599668006639867
37,78406.0,84273.0,0.0197902211554088,0.1572868542629147
38,78615.0,84509.0,0.0171773618872594,0.1549269014619707
39,78815.0,84748.0,0.0146770180899873,0.1525369492610148
40,78966.0,84930.0,0.012789258523046902,0.1507169856602868
41,79076.0,85076.0,0.0114140694345472,0.1492570148597027
42,79156.0,85168.0,0.0104139319156384,0.1483370332593347
43,79230.0,85249.0,0.0094888047106477,0.1475270494590108
44,79301.0,85323.0,0.0086011826626161,0.1467870642587148
45,79380.0,85407.0,0.007613546862693601,0.1459470810583788
46,79437.0,85476.0,0.0069009488804711,0.1452570948581028
47,79480.0,85533.0,0.006363374964057499,0.1446871062578748
48,79503.0,85563.0,0.0060758354273712,0.1443871122577548
49,79513.0,85577.0,0.0059508182375076,0.1442471150576988
50,79519.0,85584.0,0.005875807923589499,0.1441771164576708
51,79527.0,85592.0,0.0057757941716986,0.1440971180576388
52,79532.0,85597.0,0.0057132855767667,0.1440471190576188
53,79538.0,85603.0,0.0056382752628486,0.1439871202575948
54,79545.0,85610.0,0.005550763229944,0.1439171216575668
55,79557.0,85622.0,0.0054007426021077,0.1437971240575188
56,79565.0,85630.0,0.0053007288502169,0.1437171256574868
57,79574.0,85639.0,0.0051882133793396,0.1436271274574508
58,79583.0,85648.0,0.0050756979084624,0.1435371292574148
59,79591.0,85656.0,0.0049756841565715,0.1434571308573828
60,79598.0,85663.0,0.0048881721236669,0.1433871322573549
61,79603.0,85668.0,0.0048256635287351,0.1433371332573348
62,79605.0,85670.0,0.0048006600907625,0.1433171336573269
63,79607.0,85672.0,0.0047756566527897,0.1432971340573188
64,79610.0,85675.0,0.0047381514958306,0.1432671346573069
65,79612.0,85677.0,0.0047131480578579,0.1432471350572988
66,79615.0,85680.0,0.0046756429008988,0.1432171356572869
67,79618.0,85683.0,0.0046381377439398,0.1431871362572748
68,79620.0,85685.0,0.0046131343059671,0.1431671366572668
69,79623.0,85688.0,0.0045756291490079,0.1431371372572548
70,79627.0,85692.0,0.0045256222730625,0.1430971380572389
71,79631.0,85696.0,0.004475615397117,0.1430571388572228
72,79635.0,85700.0,0.0044256085211716,0.1430171396572068
73,79642.0,85707.0,0.0043380964882671,0.1429471410571788
74,79647.0,85712.0,0.0042755878933353,0.1428971420571588
75,79652.0,85717.0,0.0042130792984035,0.1428471430571388
76,79656.0,85721.0,0.004163072422458,0.1428071438571229
77,79660.0,85725.0,0.0041130655465126,0.1427671446571068
78,79661.0,85726.0,0.0041005638275263,0.1427571448571029
79,79662.0,85727.0,0.0040880621085399,0.1427471450570988
80,79664.0,85729.0,0.0040630586705672,0.1427271454570908
81,79668.0,85733.0,0.0040130517946217,0.1426871462570749
82,79672.0,85737.0,0.0039630449186762,0.1426471470570588
83,79676.0,85741.0,0.0039130380427309,0.1426071478570428
84,79680.0,85745.0,0.0038630311667854,0.1425671486570269
85,79683.0,85748.0,0.0038255260098263005,0.1425371492570148
86,79689.0,85754.0,0.0037505156959082003,0.1424771504569908
87,79691.0,85756.0,0.0037255122579354,0.1424571508569828
88,79693.0,85758.0,0.0037005088199627,0.1424371512569748
89,79694.0,85759.0,0.0036880071009763,0.1424271514569708
90,79696.0,85761.0,0.0036630036630036,0.1424071518569628
91,79697.0,85762.0,0.0036505019440172,0.1423971520569589
92,79698.0,85763.0,0.0036380002250309,0.1423871522569548
