1,10841,11542,0.7289817754556136,0.7114572135696607
2,16170,17188,0.5957601059973501,0.5703107422314442
3,19808,21009,0.5048123796905077,0.4747881302967426
4,22696,24030,0.4326141846453838,0.39926501837454065
5,25250,26718,0.3687657808554786,0.33206669833254165
6,27651,29272,0.3087422814429639,0.26821829454263646
7,30053,31847,0.24869378265543363,0.20384490387740306
8,32377,34373,0.19059523511912202,0.14069648258793532
9,34753,37062,0.1311967200819979,0.07347316317092067
10,36970,39707,0.07577310567235818,0.007349816254593633
11,38756,42031,0.03112422189445263,-0.05074873128171786
12,39730,43529,0.00677483062923423,-0.0881977950551236
13,39987,44036,0.00034999125021872857,-0.10087247818804523
14,39999,44065,4.999875003119936e-05,-0.10159746006349835
15,40000,44068,2.499937501565519e-05,-0.10167245818854531
